monthly_budget,days_into_month,rent_or_pg_spent_so_far,avg_daily_spend,std_daily_spend,trend_slope,max_daily_spend,overspend_risk
9488.0,25,4479.88,210.67,16.03,-0.1413,238.46,SAFE
15122.0,11,6268.3,271.99,16.96,-2.8152,295.89,SAFE
18867.0,13,8878.32,343.27,83.61,-21.9563,493.25,SAFE
17066.0,1,7256.87,390.32,0.0,0.0,390.32,CAUTION
11494.0,6,4049.76,332.71,85.98,-50.1571,466.86,SAFE
19476.0,16,6695.73,494.9,184.31,4.0491,885.87,SAFE
22470.0,18,8587.06,574.67,128.71,23.8437,848.01,SAFE
20696.0,10,8352.35,332.09,79.73,26.8128,431.51,CAUTION
14119.0,27,5304.26,283.26,61.99,-7.6802,415.39,SAFE
19494.0,12,8908.03,323.29,17.09,-3.306,353.19,SAFE
9365.0,4,4630.21,207.57,49.97,43.6409,272.8,HIGH_RISK
18587.0,29,8656.35,240.18,50.29,-5.8479,335.94,SAFE
9279.0,26,3407.31,151.2,33.01,-4.2414,206.97,SAFE
14351.0,17,5960.95,373.07,82.73,16.1439,511.69,SAFE
24852.0,22,12058.07,522.66,102.73,15.6917,716.62,SAFE
8635.0,7,3688.19,222.79,55.82,27.2849,316.62,HIGH_RISK
15009.0,23,5782.8,203.49,13.76,0.1025,225.59,SAFE
16628.0,19,7564.4,537.09,225.01,-6.1454,1153.04,SAFE
11065.0,25,3628.85,192.09,13.89,-0.0973,216.25,SAFE
20280.0,4,9366.38,494.53,154.06,-136.9043,718.88,SAFE
12216.0,4,4508.11,336.67,12.45,2.7644,344.04,HIGH_RISK
10333.0,28,3993.51,218.55,48.7,-5.7651,317.21,SAFE
18128.0,24,8273.02,490.41,254.85,4.2261,1175.61,SAFE
17614.0,16,8730.81,369.09,79.43,16.4814,507.95,SAFE
22387.0,6,11732.72,503.11,33.7,7.5485,547.74,HIGH_RISK
9704.0,19,4298.85,198.4,64.02,0.5113,342.09,SAFE
14413.0,25,5827.89,283.46,63.04,-8.4376,393.76,SAFE
18510.0,25,8949.34,387.95,26.97,-1.0347,424.98,SAFE
8129.0,10,3641.5,155.0,10.23,-0.5681,171.25,SAFE
19178.0,4,8136.91,264.35,116.15,-32.0965,445.75,SAFE
20908.0,16,9355.99,422.09,94.93,-20.1404,577.42,SAFE
24057.0,30,10529.91,309.62,21.96,0.6724,343.22,SAFE
13919.0,5,6808.32,220.52,10.36,-5.7869,233.66,SAFE
12643.0,5,6594.11,228.23,15.52,-2.1478,253.0,CAUTION
17270.0,26,6828.27,538.48,239.1,-2.915,1115.85,SAFE
16634.0,10,6713.38,372.04,23.83,4.195,401.18,CAUTION
8538.0,4,3273.25,197.26,4.35,3.3727,202.22,CAUTION
12102.0,17,4946.09,205.44,70.68,-1.4691,295.86,SAFE
19871.0,2,7257.26,519.15,68.06,136.1131,587.21,HIGH_RISK
13848.0,14,5281.24,321.21,79.99,-19.2292,465.92,SAFE
24692.0,27,10620.57,389.3,88.94,11.1194,557.32,SAFE
19800.0,28,7777.91,328.11,21.42,-0.4778,362.75,SAFE
20181.0,16,7680.95,443.62,85.95,-17.9208,583.56,SAFE
9023.0,8,3742.98,126.27,27.53,11.7324,163.14,CAUTION
18051.0,4,8215.59,540.73,176.61,-145.5275,827.04,SAFE
19946.0,5,7714.12,430.86,175.69,101.5237,631.45,HIGH_RISK
19924.0,24,9485.0,489.47,36.6,0.8474,537.0,SAFE
20881.0,30,8877.34,503.45,34.81,-1.329,556.65,SAFE
9432.0,1,4371.04,62.8,0.0,0.0,62.8,SAFE
10052.0,15,3258.3,252.19,62.08,-14.0689,373.07,SAFE
14934.0,12,5392.39,524.78,283.25,7.4322,1292.55,CAUTION
14017.0,17,5980.4,209.17,17.36,-0.4911,233.77,SAFE
8989.0,17,4631.69,96.58,19.86,-3.8891,134.93,SAFE
12444.0,25,6435.52,294.22,69.16,9.3627,419.94,SAFE
20884.0,11,9698.77,283.25,65.18,-20.3551,384.29,SAFE
16319.0,6,6842.8,382.34,97.11,14.8598,571.59,HIGH_RISK
19409.0,11,8800.69,540.06,162.51,-9.3668,812.64,SAFE
8956.0,5,4046.51,137.43,24.01,-13.161,169.33,SAFE
20118.0,2,7683.34,563.53,59.01,118.0218,622.54,HIGH_RISK
8810.0,24,4487.13,193.09,12.71,0.4369,215.44,SAFE
24610.0,30,10288.86,434.6,33.29,-0.6341,483.78,SAFE
11163.0,8,4728.72,233.45,15.94,0.2874,254.74,SAFE
16809.0,9,7014.79,428.14,154.37,-2.1062,697.47,CAUTION
12773.0,21,6452.57,291.11,124.16,2.1738,545.36,SAFE
23788.0,5,9002.74,684.73,352.6,58.7862,1137.12,HIGH_RISK
9514.0,21,3627.26,216.37,47.53,-7.5218,284.6,SAFE
10445.0,17,4289.32,273.8,59.23,-11.6916,375.75,SAFE
23648.0,9,8675.11,538.5,123.06,-46.4977,721.32,SAFE
19442.0,3,7962.35,424.24,34.73,-3.2601,473.21,CAUTION
19020.0,24,8836.45,330.96,24.04,0.8027,367.74,SAFE
11096.0,22,5302.71,166.47,72.38,3.6775,365.61,SAFE
18896.0,24,7922.38,267.34,17.83,-0.3192,300.54,SAFE
9268.0,10,3761.75,192.05,50.82,17.3546,278.84,HIGH_RISK
17127.0,15,7077.75,427.08,191.33,24.7381,795.61,CAUTION
12505.0,2,6059.15,215.24,22.6,-45.1926,237.83,SAFE
21791.0,11,8990.41,584.97,27.86,-3.116,629.19,SAFE
20138.0,2,7118.84,620.25,216.45,432.8957,836.7,HIGH_RISK
8804.0,20,3194.95,164.89,11.72,-0.2969,183.74,SAFE
10699.0,25,5141.36,181.06,39.0,5.196,251.25,SAFE
20415.0,26,7781.76,409.38,28.74,0.8299,449.96,SAFE
22884.0,27,8689.75,670.66,136.45,-16.8621,914.17,SAFE
21656.0,11,10141.71,554.5,36.54,5.0989,613.69,CAUTION
13729.0,12,5079.35,363.15,91.45,25.8125,520.03,HIGH_RISK
19651.0,6,7357.78,547.62,136.77,77.9103,792.29,HIGH_RISK
24634.0,20,10610.63,721.28,314.8,-12.778,1432.18,SAFE
19396.0,22,9225.05,369.56,26.4,-0.4473,415.59,SAFE
17240.0,8,7022.77,330.12,156.72,-7.7497,643.8,SAFE
21543.0,22,9787.13,287.58,20.09,0.1803,318.39,SAFE
21835.0,13,9805.46,352.02,26.97,0.3902,386.7,SAFE
21870.0,12,8556.28,574.25,37.88,-1.4416,658.13,SAFE
12971.0,2,5274.29,186.74,2.68,-5.3568,189.42,SAFE
14161.0,8,6652.85,345.24,132.65,-0.0169,599.77,CAUTION
17352.0,14,6084.53,422.46,149.86,6.7057,644.4,SAFE
10109.0,15,4036.23,192.24,14.31,0.4282,216.5,SAFE
19448.0,5,9778.21,436.66,90.22,61.6635,548.97,HIGH_RISK
9620.0,24,3546.79,288.69,64.67,8.9867,409.19,SAFE
21417.0,6,7918.86,377.47,102.79,58.8839,548.07,HIGH_RISK
13802.0,14,5009.59,326.01,144.9,7.2286,738.32,SAFE
8661.0,7,4318.87,119.01,32.65,16.0265,169.23,HIGH_RISK
14771.0,25,6897.43,259.15,57.44,-7.707,353.75,SAFE
9286.0,19,4285.9,167.81,9.45,0.3727,184.88,SAFE
16122.0,17,6893.94,390.14,83.98,16.256,550.25,SAFE
19709.0,10,9071.15,438.62,19.6,-4.6585,475.47,SAFE
10242.0,18,4461.11,249.5,59.16,10.9969,363.68,SAFE
18937.0,17,9728.49,420.86,30.93,2.6389,463.93,SAFE
22474.0,24,10874.17,503.07,33.41,-0.7545,557.28,SAFE
12759.0,10,5105.61,284.62,59.97,19.3786,371.93,HIGH_RISK
20897.0,14,9016.13,561.7,29.24,-2.3095,619.53,SAFE
15708.0,10,7670.52,524.85,220.91,10.048,885.52,HIGH_RISK
11291.0,27,5453.34,169.9,32.44,3.9686,225.67,SAFE
13980.0,27,5688.31,404.89,142.47,4.8476,715.71,SAFE
14653.0,20,6383.57,192.75,43.75,7.3451,257.7,SAFE
21028.0,27,7366.31,449.38,32.37,0.7861,500.39,SAFE
23025.0,9,10720.13,532.39,109.57,-40.9647,706.61,SAFE
9925.0,2,3707.38,207.95,4.35,-8.6921,212.29,SAFE
11444.0,23,5109.11,389.63,141.98,6.7582,756.49,SAFE
20070.0,16,8764.16,363.96,25.6,1.8386,398.23,SAFE
12973.0,1,6228.15,266.55,0.0,0.0,266.55,CAUTION
24010.0,7,8882.34,602.09,260.6,-43.1501,1004.2,SAFE
19913.0,22,6584.21,295.54,62.82,9.4708,416.62,SAFE
23155.0,13,8323.53,705.37,161.01,41.8262,934.92,CAUTION
20098.0,11,7963.55,261.16,56.79,-17.6084,362.9,SAFE
14808.0,12,5211.8,251.48,62.38,17.8664,352.39,SAFE
21004.0,15,10312.26,339.71,65.18,-14.4956,437.79,SAFE
24593.0,18,9425.62,502.12,202.54,-1.2514,982.18,SAFE
24881.0,22,9976.04,637.15,236.94,-5.4814,1009.38,SAFE
9725.0,14,4425.19,188.72,14.37,-0.8371,210.92,SAFE
13749.0,25,5770.01,242.51,48.18,6.4724,338.06,SAFE
24850.0,24,11451.91,440.13,30.64,0.7098,486.37,SAFE
21029.0,19,9476.76,325.91,72.69,-12.792,473.66,SAFE
19477.0,3,8101.75,368.63,10.19,-11.8983,382.71,SAFE
15807.0,1,7202.41,211.67,0.0,0.0,211.67,SAFE
14080.0,3,6822.76,219.28,75.87,92.9026,313.12,HIGH_RISK
19866.0,6,7338.12,486.24,29.96,11.9622,514.0,CAUTION
15775.0,17,6560.55,404.6,85.82,16.9546,525.03,SAFE
17931.0,4,8290.61,380.27,95.88,84.4375,488.89,HIGH_RISK
22865.0,1,9855.53,397.43,0.0,0.0,397.43,CAUTION
14436.0,3,5898.63,185.45,58.82,-71.2984,262.68,SAFE
22996.0,4,11052.05,421.35,132.52,-117.6534,614.37,SAFE
8649.0,6,3980.72,156.42,38.36,22.0302,216.2,HIGH_RISK
13423.0,10,6516.07,167.22,10.3,1.1509,182.37,SAFE
9328.0,29,3352.77,279.57,20.42,-0.3634,313.14,SAFE
21081.0,8,10161.1,300.04,68.51,-29.2318,402.45,SAFE
15534.0,12,6048.92,213.34,50.98,14.5335,291.97,SAFE
19921.0,8,9035.24,456.86,241.02,75.9284,853.64,HIGH_RISK
14482.0,16,6712.78,305.5,68.12,-14.3863,423.27,SAFE
14156.0,1,5251.79,184.8,0.0,0.0,184.8,SAFE
10921.0,3,4451.64,142.35,8.54,-0.4079,148.79,SAFE
14017.0,18,6373.25,341.65,78.08,14.612,486.03,SAFE
22060.0,27,8413.13,744.77,280.59,0.2658,1585.44,SAFE
21452.0,27,8968.69,287.71,18.92,0.8936,315.63,SAFE
21068.0,19,9194.4,298.47,19.66,0.4376,334.93,SAFE
17983.0,20,7334.83,459.09,99.92,-16.9295,621.93,SAFE
18440.0,26,8112.4,359.38,26.32,0.0639,403.43,SAFE
23773.0,17,9610.82,339.78,68.19,-13.5897,463.73,SAFE
21586.0,20,10775.89,450.13,106.79,-18.1244,632.36,SAFE
16732.0,7,6351.88,723.32,275.72,19.1211,1222.71,HIGH_RISK
10053.0,27,4970.07,187.89,13.98,-0.3963,207.96,SAFE
20954.0,14,11082.31,423.53,24.09,0.6653,458.1,SAFE
16499.0,19,6947.77,575.61,251.02,9.5097,1095.04,SAFE
20300.0,9,9045.91,648.53,261.32,26.6911,1112.34,HIGH_RISK
14157.0,19,6310.03,241.98,49.37,8.771,308.46,SAFE
24915.0,26,9921.78,732.04,169.99,-21.6885,1040.28,SAFE
13581.0,13,6601.6,222.21,13.93,0.2317,242.07,SAFE
10678.0,26,3988.63,362.22,187.67,8.3689,841.78,SAFE
13357.0,29,5266.0,373.65,80.7,9.3151,514.4,SAFE
16207.0,4,7302.22,337.94,99.15,88.2188,472.1,HIGH_RISK
10085.0,14,4099.49,156.46,13.39,0.3184,179.86,SAFE
20804.0,11,7882.28,579.34,130.78,40.195,812.47,HIGH_RISK
23614.0,30,10519.27,918.43,451.8,7.2177,2091.5,SAFE
10601.0,9,5019.19,145.04,34.14,12.9771,206.0,CAUTION
18112.0,5,7937.21,398.9,103.69,72.317,547.66,HIGH_RISK
21164.0,27,10405.51,513.73,34.49,-1.7226,568.1,SAFE
10062.0,30,3999.38,222.74,16.0,-0.1162,248.89,SAFE
10952.0,24,4346.83,218.29,13.55,-0.2577,247.34,SAFE
13354.0,10,6232.01,341.65,21.71,1.7896,378.85,CAUTION
22640.0,27,10042.67,361.08,80.66,-10.0336,506.48,SAFE
23856.0,20,11270.71,550.13,103.31,-17.3823,720.35,SAFE
24243.0,23,10179.53,512.07,33.79,0.0936,562.12,SAFE
20260.0,23,8130.87,295.02,64.66,9.4215,410.99,SAFE
24833.0,24,11562.91,576.74,131.83,-18.3808,815.67,SAFE
9844.0,30,4581.3,265.21,90.88,-2.0548,520.91,SAFE
12913.0,9,6767.24,195.7,9.93,2.2492,208.49,SAFE
14520.0,10,7424.0,267.44,60.76,-20.8302,366.87,SAFE
21613.0,5,10251.9,328.45,79.4,54.3457,453.67,HIGH_RISK
21845.0,12,7759.76,613.63,152.56,43.1925,875.59,HIGH_RISK
20541.0,11,7382.85,403.33,24.7,-1.3043,443.19,SAFE
17917.0,6,6284.43,441.42,31.86,-4.5606,464.29,SAFE
15728.0,17,7708.74,421.76,202.03,8.3578,979.03,SAFE
12541.0,15,4882.99,368.07,25.25,1.0511,408.54,SAFE
8807.0,29,3347.43,246.94,92.01,1.7354,525.5,SAFE
10825.0,6,4555.34,287.11,17.72,-4.178,318.94,CAUTION
15043.0,18,7575.79,314.02,23.27,-0.7443,347.93,SAFE
20005.0,14,8113.4,609.82,245.96,11.1474,986.7,CAUTION
17348.0,22,8280.36,274.42,60.66,-9.1928,398.47,SAFE
15127.0,22,5797.21,381.45,85.6,-13.0162,514.43,SAFE
18311.0,28,8168.08,354.57,149.36,5.2923,752.09,SAFE
20087.0,23,8608.28,285.64,18.68,0.1896,312.54,SAFE
11224.0,25,5333.14,282.05,129.16,4.9587,512.36,SAFE
18201.0,11,8907.01,201.27,43.1,-13.053,277.81,SAFE
24874.0,30,12564.79,432.33,29.69,-0.7032,476.36,SAFE
10597.0,27,4773.31,211.52,48.04,-5.9358,311.07,SAFE
20587.0,27,8977.55,636.36,292.55,-4.5634,1254.55,SAFE
18792.0,26,9687.07,327.54,21.74,0.1423,362.23,SAFE
16723.0,1,7563.38,432.77,0.0,0.0,432.77,HIGH_RISK
10363.0,6,4035.71,290.11,57.13,31.1337,362.12,HIGH_RISK
20002.0,17,8589.59,536.78,265.39,14.9605,1258.42,SAFE
22622.0,6,9366.65,578.45,117.39,66.0268,698.43,HIGH_RISK
19948.0,26,7823.73,585.15,115.56,15.0242,792.79,SAFE
13582.0,27,5250.16,309.15,153.72,0.7811,629.62,SAFE
24321.0,26,10031.81,326.24,72.6,9.2598,451.65,SAFE
23218.0,26,8864.31,645.08,153.8,19.8045,921.85,SAFE
22828.0,25,11499.43,528.87,40.79,-0.3453,595.47,SAFE
17892.0,4,6985.13,757.84,212.99,138.952,1063.49,HIGH_RISK
11941.0,29,4638.73,231.43,15.98,-0.0943,254.57,SAFE
14442.0,21,6949.29,334.83,72.02,11.5676,452.44,SAFE
10460.0,19,3876.25,285.5,62.84,-11.0548,414.95,SAFE
12729.0,20,5748.83,160.81,12.27,0.0106,178.57,SAFE
13443.0,11,4872.06,207.88,14.72,0.3558,227.98,SAFE
22158.0,4,7811.8,683.41,150.2,-79.0661,814.37,SAFE
13504.0,15,5200.15,333.44,78.72,17.7264,449.58,CAUTION
16729.0,1,6348.97,467.03,0.0,0.0,467.03,HIGH_RISK
23593.0,28,9169.58,336.9,17.73,0.0165,371.36,SAFE
19749.0,14,8476.69,532.41,180.08,15.7325,884.2,CAUTION
11780.0,27,4908.18,235.08,50.88,6.3105,343.45,SAFE
22399.0,9,9701.63,450.12,94.58,-36.1517,598.06,SAFE
22016.0,28,10529.5,518.78,113.33,-13.5881,741.16,SAFE
19443.0,26,7833.64,292.55,63.71,-8.117,396.3,SAFE
11760.0,25,5306.72,359.35,145.74,-5.2047,707.61,SAFE
10057.0,9,3745.03,285.64,173.0,1.064,586.99,CAUTION
21894.0,8,9532.72,503.61,115.48,49.8981,666.36,HIGH_RISK
14458.0,25,4888.08,391.96,82.15,11.0451,561.45,SAFE
18169.0,18,6865.28,574.92,253.36,1.8469,1273.45,SAFE
20700.0,12,7640.33,320.49,73.5,-20.7915,458.16,SAFE
16048.0,20,6182.61,408.78,25.16,-0.485,452.79,SAFE
19110.0,15,8847.98,340.17,21.04,1.2225,374.81,SAFE
24650.0,24,11860.44,860.18,369.23,10.0492,1746.8,SAFE
21752.0,7,9912.86,549.85,129.58,62.6591,750.49,HIGH_RISK
15874.0,14,6728.66,385.04,84.75,-19.986,549.49,SAFE
18334.0,6,7781.01,310.89,89.84,25.9148,409.27,HIGH_RISK
16604.0,5,7387.53,313.34,26.81,-5.1921,353.69,SAFE
13815.0,5,6285.53,358.22,93.08,-65.1852,491.43,SAFE
14549.0,3,7298.08,322.42,20.34,-24.6572,349.13,SAFE
18438.0,4,9621.51,277.17,87.64,32.9298,394.12,HIGH_RISK
8642.0,10,3612.94,219.09,9.4,-0.601,232.18,CAUTION
18790.0,2,7069.99,456.47,174.94,-349.8707,631.4,SAFE
10577.0,17,3918.61,312.33,75.22,14.9054,452.74,SAFE
20308.0,1,9066.8,253.12,0.0,0.0,253.12,SAFE
15658.0,5,6019.79,459.77,114.08,-77.7985,582.55,SAFE
12637.0,5,6026.02,260.21,66.19,35.2797,323.54,HIGH_RISK
12345.0,13,4086.49,265.55,19.14,-1.7177,301.37,SAFE
24791.0,17,8734.5,693.45,42.08,1.6846,759.53,SAFE
17648.0,24,7791.29,333.5,23.79,-0.4507,364.17,SAFE
17070.0,1,6903.33,425.49,0.0,0.0,425.49,CAUTION
14601.0,2,6420.09,335.28,51.67,-103.3313,386.95,SAFE
13080.0,23,4833.51,246.77,55.07,-8.0689,362.33,SAFE
23001.0,4,10999.92,413.79,102.99,90.083,525.41,HIGH_RISK
12795.0,11,5157.39,171.11,37.97,11.5644,240.25,SAFE
15404.0,11,7054.68,248.43,55.34,16.9491,350.29,CAUTION
9280.0,27,3976.75,249.94,106.91,1.2081,470.96,SAFE
22308.0,6,9835.78,661.98,75.38,-21.4398,775.24,SAFE
9917.0,18,5217.52,204.32,14.96,0.8404,224.77,SAFE
14308.0,1,5225.06,168.78,0.0,0.0,168.78,SAFE
10013.0,25,4121.48,242.51,58.18,-7.9013,347.28,SAFE
11852.0,13,4579.2,269.29,63.0,16.2391,397.18,CAUTION
14775.0,25,6745.32,192.32,12.13,0.1628,214.01,SAFE
10015.0,27,4616.35,120.27,5.64,-0.1625,132.41,SAFE
15658.0,29,6100.18,421.05,84.18,-9.6138,616.1,SAFE
9565.0,23,3900.78,156.71,10.5,-0.4027,174.03,SAFE
8234.0,18,3078.03,131.82,8.9,0.2533,144.53,SAFE
23754.0,10,8831.65,539.09,35.65,9.7999,608.31,CAUTION
11661.0,5,5538.37,240.22,74.5,-52.063,355.66,SAFE
22226.0,1,8113.78,309.64,0.0,0.0,309.64,SAFE
9005.0,13,3402.6,268.37,50.76,-13.223,341.77,SAFE
15432.0,3,7759.92,288.19,74.97,-91.7695,378.29,SAFE
11007.0,15,5325.7,167.86,41.95,9.5094,245.44,SAFE
22067.0,25,9687.93,496.16,119.38,-16.1563,710.07,SAFE
8050.0,3,3800.71,138.93,45.04,55.153,194.49,HIGH_RISK
23491.0,13,9188.83,879.31,446.55,15.5474,1800.92,CAUTION
8252.0,7,3423.61,129.02,8.97,1.6609,145.55,SAFE
15861.0,27,5555.67,467.76,103.55,12.9316,638.78,SAFE
12513.0,10,5914.39,174.38,14.91,-1.4472,192.25,SAFE
14237.0,3,5912.89,445.5,163.83,-88.8028,653.26,SAFE
10824.0,12,5237.07,142.24,33.51,9.4562,197.79,SAFE
23203.0,14,8434.79,625.82,45.27,-1.7279,693.53,SAFE
22259.0,22,7448.95,717.23,393.12,-6.6755,1810.89,SAFE
16793.0,17,6556.18,437.9,96.24,-18.5986,636.76,SAFE
17260.0,28,7774.36,328.02,66.47,-7.8721,446.63,SAFE
20690.0,11,9727.12,251.44,55.0,16.586,357.77,SAFE
8505.0,3,3185.69,239.9,1.98,1.6388,241.96,HIGH_RISK
10370.0,10,4492.37,338.37,175.0,-8.2385,778.31,CAUTION
24047.0,29,9775.68,722.58,303.53,-6.826,1705.28,SAFE
10786.0,20,5265.35,288.79,101.23,2.6034,491.46,SAFE
18838.0,21,6973.84,320.53,19.42,0.1978,356.65,SAFE
8482.0,21,3165.4,340.08,140.86,-3.0212,634.81,SAFE
16723.0,23,6510.16,598.91,230.67,7.4358,1099.08,SAFE
11419.0,16,5028.78,187.84,43.22,-9.2805,260.38,SAFE
18213.0,3,8318.81,395.82,106.96,-130.863,530.14,SAFE
23476.0,2,12003.6,461.67,186.07,372.1327,647.74,HIGH_RISK
15644.0,26,6371.49,227.56,11.47,0.2406,244.17,SAFE
10532.0,16,3894.64,252.7,57.53,12.0244,363.62,SAFE
20664.0,11,9755.96,391.77,160.45,16.2335,585.91,CAUTION
19692.0,7,8014.88,575.25,286.21,89.2911,1157.26,HIGH_RISK
17275.0,14,7888.0,307.78,18.17,-1.2619,334.75,SAFE
16383.0,16,5901.96,380.9,185.1,-9.9254,761.47,SAFE
18421.0,16,7967.15,443.76,24.79,3.4656,475.05,SAFE
15772.0,14,7104.76,211.53,42.7,10.0491,284.25,SAFE
15729.0,13,7845.94,429.65,152.13,-3.1941,638.84,CAUTION
18559.0,30,7099.15,407.69,89.91,10.1032,577.17,SAFE
15800.0,13,7585.91,635.56,266.08,19.2967,1344.13,HIGH_RISK
14158.0,24,4860.33,525.65,238.79,13.2416,1355.03,SAFE
19210.0,22,8482.45,667.86,231.56,8.6399,1289.71,SAFE
21525.0,5,8832.66,640.55,19.5,3.9033,656.71,HIGH_RISK
18428.0,23,6819.9,477.18,162.81,5.7845,997.12,SAFE
13721.0,5,6703.66,299.58,81.98,56.8068,431.19,HIGH_RISK
19263.0,17,7681.21,524.48,39.31,-1.6121,568.65,SAFE
10294.0,12,4106.26,309.76,110.61,0.2561,427.1,CAUTION
24244.0,17,11247.11,453.63,33.22,-0.3583,512.61,SAFE
10471.0,2,3869.91,171.74,54.39,108.7737,226.13,HIGH_RISK
19864.0,28,9226.85,258.97,18.67,0.2939,294.11,SAFE
14870.0,19,5982.89,370.14,175.06,1.3606,777.02,SAFE
10747.0,11,4448.88,241.76,56.49,17.474,323.34,CAUTION
16038.0,8,6436.0,226.38,52.46,-22.6217,311.6,SAFE
15097.0,12,7617.78,230.19,17.72,-2.4158,257.44,SAFE
15658.0,24,8062.45,307.17,105.24,1.4361,518.2,SAFE
9609.0,12,3367.38,268.04,49.84,13.7336,332.12,CAUTION
15639.0,13,6098.04,719.35,318.93,33.8476,1454.05,HIGH_RISK
9442.0,23,4389.77,140.81,30.25,4.4283,205.66,SAFE
21616.0,25,10798.54,437.21,30.05,-0.0888,485.17,SAFE
8588.0,23,3060.83,238.83,15.75,-0.252,261.02,SAFE
19364.0,8,8195.89,260.16,68.51,29.607,372.16,CAUTION
20002.0,12,8574.61,272.83,62.96,17.6938,390.67,SAFE
14226.0,4,6831.74,177.32,47.49,-42.1377,244.25,SAFE
10861.0,4,4660.31,319.64,103.04,-33.0647,453.79,SAFE
11357.0,4,4575.49,235.43,14.08,-10.9118,252.64,SAFE
13590.0,6,5712.44,217.99,59.38,33.639,323.2,HIGH_RISK
11878.0,8,5677.99,285.53,65.44,-28.0001,371.33,SAFE
10603.0,27,4200.48,268.76,58.51,7.1862,383.35,SAFE
23680.0,26,8607.15,1027.83,572.68,-0.9616,2202.51,SAFE
13825.0,12,5746.65,270.4,17.27,2.3024,297.63,SAFE
20569.0,1,7973.58,363.79,0.0,0.0,363.79,CAUTION
20967.0,2,10248.59,768.86,55.11,-110.2181,823.97,SAFE
24763.0,17,12895.17,557.19,133.48,26.6948,769.5,CAUTION
13457.0,21,5412.96,386.12,85.05,-13.8534,523.63,SAFE
11744.0,19,5532.93,287.57,63.76,11.2101,408.86,SAFE
21916.0,9,9826.15,478.65,33.64,-5.018,522.27,SAFE
20006.0,15,9627.66,406.23,20.12,-0.3676,431.27,SAFE
12771.0,25,5076.45,301.75,67.12,9.042,425.02,SAFE
14772.0,13,7699.42,254.39,58.62,15.2174,378.86,CAUTION
20912.0,15,9432.62,368.4,83.56,-18.3387,542.6,SAFE
8648.0,4,3708.64,150.84,38.28,-34.0888,200.85,SAFE
22032.0,20,8945.95,297.33,17.81,-0.6682,320.35,SAFE
23017.0,13,11450.51,305.18,20.37,0.024,332.04,SAFE
13883.0,5,6769.96,319.69,9.07,2.1405,334.45,CAUTION
8659.0,30,3777.23,180.71,35.89,-3.9781,238.06,SAFE
19830.0,9,7113.34,306.55,62.51,-23.4585,399.75,SAFE
13422.0,12,5139.88,271.96,19.18,-0.4537,309.3,SAFE
21407.0,11,8453.68,533.96,120.22,-36.9936,721.52,SAFE
15670.0,12,6067.59,277.73,57.36,15.9819,380.37,SAFE
9816.0,20,4676.49,182.57,13.5,-0.3442,202.25,SAFE
10073.0,30,4684.36,175.2,11.76,-0.0645,193.71,SAFE
13237.0,3,5183.88,267.38,81.47,-99.7117,364.93,SAFE
15761.0,27,5524.29,365.09,80.3,9.9363,528.69,SAFE
8448.0,21,3060.19,175.9,59.27,1.2521,278.78,SAFE
19822.0,5,10118.87,344.43,152.68,-61.5223,557.19,SAFE
16733.0,1,6708.82,284.01,0.0,0.0,284.01,SAFE
20695.0,25,8984.63,312.41,19.48,0.1617,340.76,SAFE
18452.0,17,6250.62,707.19,294.48,15.2367,1420.75,CAUTION
8644.0,26,4224.94,118.42,25.59,-3.3067,171.76,SAFE
10676.0,29,4370.94,275.94,56.74,6.6,378.7,SAFE
9307.0,19,3888.4,188.89,41.54,7.4178,260.93,SAFE
22255.0,18,11320.81,597.26,154.47,4.6056,828.63,SAFE
16575.0,28,6291.64,257.17,16.76,-0.0331,285.29,SAFE
14019.0,24,5981.6,217.4,14.7,0.3715,244.1,SAFE
22648.0,10,10563.67,499.85,19.57,-0.2723,526.07,CAUTION
17851.0,6,7323.25,393.89,85.97,-49.6465,530.6,SAFE
14560.0,2,6735.22,219.32,73.28,-146.5625,292.6,SAFE
12233.0,1,5048.77,158.74,0.0,0.0,158.74,SAFE
16106.0,15,8244.63,515.4,193.26,11.3848,854.16,CAUTION
16870.0,2,5716.18,433.14,36.44,72.8746,469.58,HIGH_RISK
21766.0,27,11074.77,268.86,60.88,-7.5195,385.77,SAFE
21971.0,7,8198.58,369.82,25.13,-1.9083,396.26,SAFE
20861.0,5,8313.83,500.09,158.47,-57.6767,780.82,SAFE
20912.0,24,8905.47,579.21,120.14,-16.5073,774.11,SAFE
13523.0,16,6962.09,245.45,17.09,0.3836,268.13,SAFE
20853.0,21,9150.88,441.06,199.91,-1.2874,945.9,SAFE
22582.0,25,11381.05,508.67,218.42,3.0365,1121.31,SAFE
23759.0,25,8565.23,1066.12,427.72,-2.3465,1977.83,SAFE
13226.0,6,6138.87,336.18,13.6,3.6674,354.04,HIGH_RISK
11860.0,3,5091.82,320.54,93.74,-114.5395,430.58,SAFE
21704.0,17,8040.33,438.64,37.59,-1.6951,488.48,SAFE
21527.0,5,8300.89,764.31,126.02,54.3431,995.78,HIGH_RISK
20425.0,24,8425.13,674.17,334.93,-1.8432,1282.1,SAFE
18900.0,2,7621.23,464.35,1.6,-3.1981,465.95,CAUTION
22570.0,30,8327.1,513.38,203.83,-4.9726,978.84,SAFE
20878.0,17,9379.24,327.22,81.45,-16.2748,462.43,SAFE
22184.0,15,9458.47,596.5,125.94,-28.4599,823.55,SAFE
